Judet,An,Pop,Stab,Plec,Migr_szap,Migr_szap‰,Pop_stabila,Temporar absente,Perioada indelungata,Temporar absente‰,Absente perioada indelungata‰,Nat,Mort,Term_szap,Term_szap‰,M_Inf,M_Inf‰,Speranta de viata,Imbatranire demogr,Dependenta demogr,Salariati,Someri,Elevi prim,Elevi gimn,Superior,Analfabeti,Abandon primar,Abandon gimn,Medici,Medici/pop‰,Pers sanitar,Pers sanitar‰,Pat,Pat‰,Venit_tot,Venit_prop,Venit/pop,Supraf. locuib,Supraf_loc/pers,Locuinte exist,Suprafata locuibila/locuinte,Densitatea pop,"locuinte apa
potabila","locuinte
canalizare","lakas/electricitate
","incalzire  centrala/
lakas","konyha/
lakas","furdo/
lakas",Boli total,Tumori,Cardio vascular,Tumori%,Cardio_vasc%,Tumori/100000,Card_vasc/100000,Urban pop,Urban pop%,Kereset,GDP_EU%,GDP_RON,GDP/POP,ceg/terulet,ceg/pop,gdp milioane lei,nr pop 1 iulie dupa domociliu,gdp pe locuitor,indice infl,gdpreal,castig salarial,castig salarial real,personal didactic,populatie scolara,nr elevi/profesor ,elevi liceal si profesional,rata de ocupare=pop ocupata civila/resurse de munca,rata somajului,durata medie a vietii,rata mortalitatii infantile,pop agric,pop ocupata,pondere pop ocupata agricultura,rata criminalitatii,persoane condamnate definitiv,rata infractionaltatii,varsta medie,nr medici,nr medici la 10000loc,gaz nat distribuit uz casnic,gaz natural uz casnic/nr pop,supr locuibila in urban,populatie urbana,suprafata locuibila urban pe persoana,camere de locuit,camere per persoana,locuinte noi terminate,locuinte noi la 100000 persoane,pc-uri,PC-uri la 1000 de elevi,supr spatii verzi in urban,supr spatii verzi in urban/nr persoane,suprafata, drumuri nationale modrnizate,densitate drumuri nationale modernizate,supr fond forestier (mii ha),pondere fond forestier (ha),"Cantitate pesticide (kg; insecticide,fungicide,erbicide)",cantitate pesticide/km2,rata scolarizare ciclul2,elevi liceal si profesional.1,nr pop 15-18 ani,populatia conectata la sisteme de canalizare cu epurare,pondere pop conectata la sisteme de canalizare cu epurare,gini,Theil T,20 over 20,10 over 10,venituri proprii,venituri proprii pe locuitor,GDP,Venituri Totale,Venituri Proprii,Emigranti definitivi pe judete si localitati de plecare,Imigranti definitivi pe judete si localitati de destinatie,POPULATIA DUPA DOMICILIU la 1 ianuarie
Suceava,1992,715075.0,6844.0,9276.0,-2432.0,-3.4,,,,,,10811.0,7350.0,3461.0,4.84,240.0,22.2,70.53,41.45,55.17,171927.0,,,,,,,,854.0,1.19,2983.0,4.17,4422.0,6.18,,,,7229056.0,10.11,218201.0,33.13,83.61,,,,,,,7350.0,988.0,4294.0,13.44,58.42,138.17,600.5,262427.0,36.7,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suceava,1993,716008.0,5601.0,7347.0,-1746.0,-2.44,,,,,,10162.0,7156.0,3006.0,4.18,261.0,25.68,70.44,43.15,54.8,157376.0,,,,,,,,831.0,1.16,2929.0,4.09,4422.0,6.18,,,,7281000.0,10.17,219087.0,33.23,83.71,,,,,,,7156.0,1031.0,4021.0,14.41,56.19,143.99,561.59,264738.0,36.97,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suceava,1994,717685.0,7213.0,8353.0,-1140.0,-1.59,,,,,,10190.0,7401.0,2789.0,3.88,246.0,24.14,70.41,45.45,54.33,156837.0,,,,,,,,766.0,1.07,3163.0,4.41,4577.0,6.38,,,,7343000.0,10.23,220210.0,33.35,83.91,,,,,,,7401.0,1069.0,4093.0,14.44,55.3,148.95,570.31,266190.0,37.09,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suceava,1995,719204.0,8169.0,9008.0,-839.0,-1.17,,,,,,9679.0,7656.0,2023.0,2.81,223.0,23.04,70.18,47.7,53.98,145581.0,,48333.0,39618.0,,,,,772.0,1.07,3139.0,4.36,4777.0,6.64,,,,7415418.0,10.31,221568.0,33.47,84.09,,,,,,,7656.0,1187.0,4207.0,15.5,54.95,165.04,584.95,267385.0,37.18,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suceava,1996,719848.0,8102.0,9072.0,-970.0,-1.35,,,,,,9602.0,7921.0,1681.0,2.33,214.0,22.29,69.93,50.15,53.69,141052.0,,48706.0,39950.0,,,,,793.0,1.1,3150.0,4.38,4777.0,6.64,,,,7479986.0,10.39,222795.0,33.57,84.16,,,,,,,7921.0,1027.0,4628.0,12.97,58.43,142.67,642.91,267168.0,37.11,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suceava,1997,720781.0,7331.0,8504.0,-1173.0,-1.63,,,,,,9790.0,7802.0,1988.0,2.75,230.0,23.49,69.9,52.05,53.31,134592.0,,48293.0,41055.0,,,,,756.0,1.05,2914.0,4.04,4466.0,6.2,,,,7549856.0,10.47,224048.0,33.7,84.27,,,,,,,7802.0,1168.0,4461.0,14.97,57.18,162.05,618.91,267649.0,37.13,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suceava,1998,721968.0,7487.0,7879.0,-392.0,-0.54,,,,,,9605.0,7633.0,1972.0,2.73,201.0,20.93,70.2,54.05,53.47,124445.0,,45955.0,44471.0,,,,,794.0,1.1,2987.0,4.14,4466.0,6.19,,,,7618069.0,10.55,225226.0,33.82,84.41,,,,,,,7633.0,1168.0,4369.0,15.3,57.24,161.78,605.15,267769.0,37.09,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suceava,1999,723533.0,8287.0,8793.0,-506.0,-0.7,,,,,,9695.0,7438.0,2257.0,3.1,152.0,15.68,70.73,55.71,53.56,118661.0,,43604.0,46432.0,,,,,488.0,0.67,2165.0,2.99,4456.0,6.16,423948.4,150226.3,0.21,7700801.0,10.64,226608.0,33.98,84.59,,,,,,,7438.0,1229.0,4403.0,16.52,59.2,169.86,608.54,267902.0,37.03,122.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suceava,2000,725688.0,8292.0,8428.0,-136.0,-0.19,,,,,,9554.0,7287.0,2267.0,3.11,160.0,16.75,71.55,57.61,53.43,107064.0,,41638.0,46797.0,,,,,811.0,1.12,2776.0,3.83,4112.0,5.67,712294.1,244413.2,0.34,7782838.0,10.72,227971.0,34.14,84.85,,,,,,,7287.0,1236.0,4260.0,16.96,58.46,170.32,587.03,267526.0,36.87,177.4,7.0,1832.15,2524.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842700000.0,71229410.0,24441320.0,469.0,456.0,724942.0
Suceava,2001,728603.0,8397.0,8803.0,-406.0,-0.56,,,,,,8952.0,7169.0,1783.0,2.45,156.0,17.43,72.26,59.84,53.36,105019.0,,40091.0,46280.0,,,,,805.0,1.1,2687.0,3.69,4112.0,5.64,1820109.6,334392.2,0.46,9117373.0,12.51,237706.0,38.36,85.19,,,,,,,7169.0,1228.0,4212.0,17.13,58.75,168.54,578.09,332152.0,45.59,252.0,7.0,2586.22,3549.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604300000.0,182010960.0,33439220.0,498.0,469.0,727468.0
Suceava,2002,729393.0,8337.0,9306.0,-969.0,-1.33,,,,,,8602.0,7661.0,941.0,1.29,149.0,17.32,72.55,62.79,52.94,102326.0,,39349.0,44167.0,,,,,816.0,1.12,2763.0,3.79,3783.0,5.19,2626090.1,541407.7,0.74,9207092.0,12.62,238991.0,38.52,85.28,,,,,,,7661.0,1209.0,4749.0,15.78,61.99,165.75,651.09,266731.0,36.57,321.5,8.0,3526.06,4834.24,0.87,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533300000.0,262609010.0,54140770.0,383.0,124.0,736716.0
Suceava,2003,729939.0,8083.0,9129.0,-1046.0,-1.43,,,,,,8228.0,7529.0,699.0,0.96,138.0,16.77,72.38,65.55,52.28,98857.0,,40236.0,41611.0,,,,,805.0,1.1,2565.0,3.51,3510.0,4.81,3769911.0,699561.8,0.96,9294307.0,12.73,240243.0,38.69,85.34,,,,,,,7529.0,1221.0,4696.0,16.22,62.37,167.27,643.34,266064.0,36.45,424.7,8.0,4432.95,6073.04,0.93,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4571500000.0,376991100.0,69956180.0,408.0,65.0,740311.0
Suceava,2004,730439.0,9744.0,10864.0,-1120.0,-1.53,,,,,,8758.0,7591.0,1167.0,1.6,159.0,18.15,72.44,68.47,51.58,96766.0,,38772.0,39571.0,,,,,783.0,1.07,2627.0,3.6,3396.0,4.65,4620399.6,1305410.7,1.79,9411736.0,12.89,241905.0,38.91,85.4,,,,,,,7591.0,1260.0,4619.0,16.6,60.85,172.5,632.36,327502.0,44.84,526.9,9.0,5435.92,7441.99,1.01,0.01,5425.4,730439.0,7427.5880669022,1.0,7427.5880669022,526.9477,526.9477,9304.0,148120.0,15.9200343938,33403.0,57.4,7.8,72.44,18.2,115.8,243.0,47.6543209877,407.0,2974.0,407.1524110843,36.2,845.0,115.683855873,31214.0,42.7332056476,3992534.0,327502.0,12.1908690634,612302.0,0.8382657553,1961.0,268.4686880082,3835.0,25.8911693222,532.0,16.2441756081,8553.0,532.0,62.2003975213,435.1,50.8710394014,127451.0,14.9013211739,68.18052,33403.0,48991.9994743367,,,0.4422371675,0.4768932178,7.137416133,11.3173204276,114133120.0,156.2527740167,5534000000.0,462040.0,130541.0,439.0,51.0,730511.0
Suceava,2005,731562.0,7647.0,8131.0,-484.0,-0.66,,,,,,8745.0,7570.0,1175.0,1.6,144.0,16.47,72.95,71.03,51.02,96868.0,,37592.0,37786.0,,,,,791.0,1.08,2693.0,3.68,3389.0,4.63,545666558.0,138486081.0,189.3,9548809.0,13.05,243566.0,39.2,85.53,,,,,,,7570.0,1258.0,4760.0,16.62,62.88,171.96,650.66,327478.0,44.76,639.0,11.0,6029.5,8241.95,1.08,0.01,6027.6,731562.0,8239.3563361684,1.09,7559.0425102462,639.0,586.2385321101,9144.0,146018.0,15.9687226597,33866.0,57.0,6.0,72.95,16.5,117.0,243.4,48.0690221857,347.0,2540.0,347.2022877077,36.4,859.0,117.4199862759,33913.0,46.3569731615,4046431.0,327478.0,12.3563445483,619418.0,0.8467060892,1980.0,270.6537518351,4249.0,29.0991521593,526.0,16.0621476863,8553.0,558.0,65.2402665731,435.0,50.8593475973,119391.0,13.9589617678,68.20809,33866.0,49651.0018093162,,,0.3372869869,0.2091250645,4.591410727,6.6315823391,118444521.0,161.9063332978,6116100000.0,545666558.0,138486081.0,268.0,73.0,731052.0
Suceava,2006,732794.0,8864.0,9639.0,-775.0,-1.06,,,,,,8403.0,7440.0,963.0,1.31,135.0,16.07,73.33,72.66,50.52,94515.0,,36668.0,36821.0,,,,,776.0,1.06,2631.0,3.59,3455.0,4.71,768620730.0,186581476.0,254.62,9702001.0,13.24,245366.0,39.54,85.68,,,,,,,7440.0,1263.0,4652.0,16.98,62.53,172.35,634.83,327913.0,44.75,726.0,12.0,6930.17,9457.19,1.16,0.01,6926.0,732794.0,9451.4966006818,1.161504,8137.291477844,726.0,625.0516571617,9057.0,145092.0,16.0198741305,34474.0,55.8,4.7,73.33,16.1,109.9,239.2,45.9448160535,288.0,2109.0,287.8025748027,36.6,853.0,116.4037915158,32378.0,44.1843137362,4044944.0,327913.0,12.3354182359,627563.0,0.8563975688,2226.0,303.7688627363,5648.0,38.9270256113,514.0,15.6748893761,8553.0,613.0,71.6707587981,435.0,50.8593475973,122353.0,14.3052730036,73.40672,34474.0,46963.0028422466,148215.0,20.2260116759,0.3125090226,0.1814852795,4.064856527,5.6765927434,162128757.0,221.2473860321,7027200000.0,768620730.0,186581476.0,389.0,110.0,732331.0
Suceava,2007,733425.0,9374.0,10047.0,-673.0,-0.92,,,,,,8313.0,7434.0,879.0,1.2,106.0,12.75,73.48,73.62,50.12,100279.0,,34466.0,37225.0,,,,,808.0,1.1,2642.0,3.6,3276.0,4.47,985865071.0,272888160.0,372.07,9899612.0,13.5,247576.0,39.99,85.75,,,,,,,7434.0,1288.0,4628.0,17.33,62.25,175.61,631.01,325516.0,44.38,886.0,15.0,8836.07,12047.68,1.26,0.01,8834.0,733425.0,12044.85802911,1.2177207936,9891.3134212821,886.0,727.5887910074,8811.0,145116.0,16.4698672114,35985.0,56.8,3.7,73.48,12.8,107.9,243.6,44.2939244663,234.0,1715.0,233.8344070628,36.8,887.0,120.939428026,32765.0,44.6739612094,4106360.0,325516.0,12.6149252264,637720.0,0.8695094931,2595.0,353.8194089375,6003.0,41.3669064748,516.0,15.8517553669,8553.0,613.0,71.6707587981,435.0,50.8593475973,113584.0,13.2800187069,80.82158,35985.0,44523.9996545477,150296.0,20.4923475475,0.3134262739,0.1967055599,3.975787843,5.7074175288,237391107.0,323.6746865733,8914100000.0,985865071.0,272888160.0,235.0,271.0,735283.0
Suceava,2008,734285.0,9910.0,10379.0,-469.0,-0.64,,,,,,8554.0,7348.0,1206.0,1.64,82.0,9.59,74.06,74.16,49.44,101602.0,,34359.0,36042.0,,,,,829.0,1.13,2686.0,3.66,3272.0,4.46,1177389566.0,321218130.0,437.46,10164941.0,13.84,251119.0,40.48,85.85,,,,,,,7348.0,1319.0,4645.0,17.95,63.21,179.63,632.59,325246.0,44.29,1091.0,15.0,10132.53,13799.18,1.31,0.02,10128.3,734285.0,13793.4180869826,1.3133118759,10502.7742001916,1091.0,830.7242323948,8842.0,143327.0,16.2097941642,36656.0,56.3,4.3,74.06,9.6,106.5,241.5,44.099378882,164.0,1205.0,164.1052180012,37.0,935.0,127.3347542167,33910.0,46.1809787753,4208245.0,325246.0,12.9386525891,651927.0,0.8878391905,3953.0,538.3468271856,6498.0,45.3368869787,517.0,15.8956605154,8553.0,611.0,71.4369227172,435.2,50.8827312054,579116.0,67.7091079154,86.55286,36656.0,42350.9979912853,148783.0,20.262295975,0.323436033,0.2098080168,4.244685157,6.0900906658,274113812.0,373.3071109991,10118000000.0,1177389566.0,321218130.0,226.0,375.0,734036.0
Suceava,2009,735548.0,9435.0,9609.0,-174.0,-0.24,,,,,,8261.0,7550.0,711.0,0.96,102.0,12.35,74.54,74.49,48.93,99779.0,,33953.0,35425.0,,,,,817.0,1.11,2549.0,3.47,3272.0,4.45,1209851067.0,349242780.0,474.81,10448544.0,14.21,254750.0,41.01,86.0,,,,,,,7550.0,1385.0,4685.0,18.34,62.05,188.29,636.94,325369.0,44.23,1117.0,15.0,10596.58,14406.37,1.3,0.02,10589.9,735548.0,14397.2929027066,1.3867260098,10382.2188387419,1117.0,805.4943746192,8597.0,143023.0,16.6363847854,36757.0,53.8,7.9,74.54,12.3,106.3,234.0,45.4273504274,143.0,1055.0,143.4304763251,37.3,939.0,127.6599215823,35300.0,47.9914295192,4329044.0,325369.0,13.3050290593,666368.0,0.9059476744,4013.0,545.579622268,9345.0,65.339141257,519.0,15.9511201129,8553.0,613.0,71.6707587981,435.3,50.8944230095,111468.0,13.0326201333,91.6702,36757.0,40096.9998974585,149179.0,20.2813412585,0.2765853707,0.1327507677,3.510303303,4.4946235729,299011420.0,406.5151696422,10526200000.0,1209851067.0,349242780.0,228.0,364.0,735171.0
Suceava,2010,736921.0,13003.0,12896.0,107.0,0.15,,,,,,8001.0,7579.0,422.0,0.57,90.0,11.25,74.62,74.67,48.36,89411.0,4.1,33014.0,34770.0,,,0.9,0.9,775.0,1.05,2287.0,3.1,2990.0,4.06,1282021324.0,362968509.0,492.55,10734814.0,14.57,258092.0,41.59,86.16,,,,,,,7579.0,1373.0,4764.0,18.12,62.86,186.32,646.47,325499.0,44.17,1109.0,14.0,10184.25,13820.0,1.2,0.01,10164.4,736921.0,13793.0660138604,1.4711776238,9375.5273266448,1109.0,753.8178817386,8191.0,140601.0,17.1653033818,36146.0,53.7,7.3,74.62,11.2,113.0,238.4,47.3993288591,153.0,1126.0,152.7979254221,37.5,947.0,128.5076690717,39093.0,53.0491056708,4435866.0,325499.0,13.6278944021,681090.0,0.9242374691,3668.0,497.7467055492,10259.0,72.9653416405,502.0,15.4224744162,8553.0,614.0,71.7876768385,435.3,50.8944230095,92618.0,10.8287150707,92.1058,36146.0,39243.9998349724,147056.0,19.95546334,0.4378704393,0.4094449487,8.387794058,14.2123277015,316228177.0,429.1208650588,10262300000.0,1282021324.0,362968509.0,236.0,274.0,736324.0
Suceava,2011,737710.0,9595.0,9633.0,-38.0,-0.05,634810.0,25067.0,49160.0,39.49,77.44,7876.0,7493.0,383.0,0.52,70.0,8.89,74.81,73.41,47.51,87234.0,2.6,32030.0,33082.0,9.27,0.88,0.8,1.3,712.0,0.97,2390.0,3.24,2920.0,3.96,1338941852.0,376593610.0,510.49,12521656.0,16.97,259727.0,48.21,86.25,55.2,52.6,96.2,29.2,81.2,50.8,7493.0,1346.0,4707.0,17.96,62.82,182.46,638.06,324887.0,44.04,1136.0,14.0,10596.6,14364.18,1.12,0.01,10562.0,737710.0,14317.2791476325,1.5563588082,9199.2149062763,1136.0,729.908806399,8131.0,136826.0,16.8276964703,36229.0,51.9,4.9,74.81,8.9,107.2,232.7,46.0678985819,223.0,1642.0,222.5806888886,37.7,888.0,120.3725041005,41417.0,56.1426576839,5430188.0,324887.0,16.714082127,712428.0,0.9657290805,3064.0,415.3393609955,9135.0,66.7636267961,519.0,15.9747850791,8553.0,614.0,71.7876768385,436.1,50.9879574418,87910.0,10.2782649363,94.4472,36229.0,38358.9984668683,148752.0,20.1640210923,0.4499998395,0.4320663114,8.68358817,15.2287608105,332271286.0,450.4090848707,10654200000.0,1338941852.0,376593610.0,987.0,977.0,737737.0
Suceava,2012,738982.0,10543.0,10884.0,-341.0,-0.46,,,,,,8189.0,7638.0,551.0,0.74,63.0,7.69,75.42,74.32,47.4,88767.0,3.0,36040.0,33086.0,,,0.7,1.3,704.0,0.95,2432.0,3.29,2927.0,3.96,1413823355.0,374412219.0,506.66,12726521.0,17.22,262005.0,48.57,86.4,,,,,,,7638.0,1404.0,4765.0,18.38,62.39,189.99,644.81,324281.0,43.88,1148.0,15.0,11069.88,14979.9,1.16,0.01,11085.1,738982.0,15000.5006887854,1.6081855565,9327.5932172893,1148.0,713.8479731849,8139.0,133575.0,16.4117213417,33276.0,52.5,5.5,75.42,7.7,110.1,237.9,46.2799495586,204.0,1290.0,174.5644684174,37.9,885.0,119.7593446119,38347.0,51.8916563597,5499863.0,324281.0,16.9601765136,723001.0,0.9783743041,2727.0,369.0211669567,9250.0,69.2494853079,523.0,16.1279877637,8553.0,614.0,71.7876768385,436.4,51.023032854,94250.0,11.0195253128,88.48353,33276.0,37606.9987262036,157752.0,21.347204668,0.3291163764,0.2248433433,4.361943995,6.579845063,331464155.0,448.541581527,11111100000.0,1413823355.0,374412219.0,1072.0,598.0,738868.0
Suceava,2013,740323.0,10490.0,10255.0,235.0,0.32,,,,,,9380.0,7520.0,1860.0,2.51,73.0,7.78,75.88,74.32,46.98,88623.0,3.5,35743.0,32654.0,,,0.7,1.1,695.0,0.94,2423.0,3.27,2927.0,3.95,1389746484.0,420828428.0,568.44,12921714.0,17.45,264159.0,48.92,86.56,,,,,,,7520.0,1456.0,4619.0,19.36,61.42,196.67,623.92,324064.0,43.77,1256.0,16.0,11844.39,15998.95,1.2,0.01,11843.4,740323.0,15997.6118532046,1.6721913416,9566.8548538288,1256.0,751.1102161165,8177.0,131793.0,16.1175247646,32148.0,51.3,6.5,75.88,7.8,104.0,233.6,44.5205479452,201.0,1273.0,171.9519723148,38.1,909.0,122.7842441745,39454.0,53.2929545617,5552641.0,324064.0,17.1343962921,733151.0,0.9903123366,2508.0,338.7710499336,9545.0,72.4241803434,523.0,16.1387874,8553.0,614.0,71.7876768385,436.7,51.0581082661,99525.0,11.6362679761,86.66864,32148.0,37093.0015747334,159306.0,21.5184453272,0.3259196919,0.2202513063,4.320764035,6.4424741609,372931145.0,503.7411305606,11890300000.0,1389746484.0,420828428.0,760.0,819.0,739991.0
Suceava,2014,740861.0,12281.0,11080.0,1201.0,1.62,,,,,,8316.0,7715.0,601.0,0.8,69.0,8.3,75.92,75.59,46.87,91710.0,3.6,35580.0,31970.0,,,1.1,1.7,697.0,0.94,2378.0,3.21,2891.0,3.9,1506639489.0,445311403.0,601.07,13105008.0,17.69,266145.0,49.24,86.62,,,,,,,7715.0,1431.0,4749.0,18.55,61.56,193.15,641.01,323202.0,43.63,1352.0,17.0,12381.29,16712.03,1.24,0.01,12385.4,740861.0,16717.5759015524,1.690083789,9891.5663297301,1352.0,799.9603385413,8174.0,131778.0,16.1216050893,31068.0,60.2,6.7,75.92,8.3,100.1,230.0,43.5217391304,175.0,1103.0,148.8808291974,38.3,929.0,125.3946421798,37726.0,50.9218328404,5620327.0,323202.0,17.3895180104,742248.0,1.0018721461,2353.0,317.603437082,10480.0,79.5276905098,523.0,16.181830558,8553.0,614.0,71.7876768385,437.1,51.1048754823,85501.0,9.9966093768,83.52736,31068.0,37194.9981419262,164546.0,22.2101041896,0.3093814988,0.2016354357,4.009488765,5.9369358351,394390929.0,532.3413285353,12249300000.0,1506639489.0,445311403.0,253.0,1959.0,741314.0
Suceava,2015,745107.0,11396.0,10302.0,1094.0,1.47,,,,,,8423.0,7961.0,462.0,0.62,74.0,8.79,75.73,77.02,47.15,92643.0,3.3,34854.0,31204.0,,,1.1,1.1,472.0,0.63,2106.0,2.83,2901.0,3.89,1737403345.0,498566548.0,669.12,13235557.0,17.76,267425.0,49.49,87.12,,,,,,,7961.0,1418.0,4915.0,17.81,61.74,190.31,659.64,325678.0,43.71,1489.0,17.0,12772.93,17142.41,1.28,0.01,12761.5,745107.0,17127.070340233,1.6801122946,10194.0033383299,1489.0,886.2502850308,8063.0,128369.0,15.9207491008,29840.0,58.4,6.5,75.73,8.8,86.5,222.4,38.8938848921,191.0,1207.0,161.9901571184,38.4,924.0,124.009034944,39944.0,53.6084079199,5659879.0,325678.0,17.3787575458,748900.0,1.005090544,1748.0,234.5971786602,12636.0,98.434980408,552.0,16.9492566277,8553.0,613.0,71.6707587981,437.5,51.1516426985,90999.0,10.6394247632,79.64767,29840.0,37465.0005455276,171675.0,23.0403150152,0.3229388087,0.2266487636,4.118481422,6.2195247065,431831590.0,579.5564798076,12771000000.0,1737403345.0,498566548.0,345.0,1492.0,742646.0
Suceava,2016,747689.0,11734.0,10889.0,845.0,1.13,,,,,,8783.0,7745.0,1038.0,1.39,63.0,7.17,76.01,78.49,47.3,96423.0,3.1,34397.0,30323.0,,,0.8,1.2,481.0,0.64,2190.0,2.93,2901.0,3.88,1686237744.0,533070656.0,712.96,13398133.0,17.92,269044.0,49.8,87.42,,,,,,,7745.0,1459.0,4740.0,18.84,61.2,195.13,633.95,326466.0,43.66,1593.0,18.0,13947.77,18654.51,1.33,0.02,13932.8,747689.0,18634.485728692,1.6540705541,11265.834871983,1593.0,963.078628107,7985.0,125107.0,15.6677520351,29618.0,56.4,6.2,76.01,7.2,74.3,217.4,34.1766329347,166.0,1046.0,139.8977382307,38.5,942.0,125.9882116762,43231.0,57.819494469,5710735.0,326466.0,17.4925872832,756883.0,1.0122965565,2049.0,274.044422213,13504.0,107.9396036992,552.0,16.9083457389,8553.0,613.0,71.6707587981,437.8,51.1867181106,35017.0,4.0941190226,78.28615,29618.0,37833.0011119464,173226.0,23.1681889128,0.3033047723,0.2050557287,3.804222681,5.5482486359,465596364.0,622.7139412242,13960100000.0,1686237744.0,533070656.0,539.0,1700.0,744854.0
Suceava,2017,750691.0,15901.0,10574.0,5327.0,7.1,,,,,,8495.0,7766.0,729.0,0.98,57.0,6.71,76.46,79.55,47.66,100561.0,2.7,35535.0,28032.0,,,,,474.0,0.63,2217.0,2.95,2901.0,3.86,1816111791.0,613259476.0,816.93,13558420.0,18.06,270545.0,50.12,87.77,,,,,,,7766.0,1379.0,4859.0,17.76,62.57,183.7,647.27,328004.0,43.69,1876.0,19.0,15845.13,21107.39,1.43,0.02,15821.7,751750.0,21046.4915197872,1.6762350995,12555.8112499928,1876.0,1119.174750948,8040.0,124176.0,15.4447761194,29711.0,56.6,5.4,76.42,6.4,74.8,217.1,34.4541685859,204.0,1280.0,170.2693714666,38.7,953.0,126.7708679747,43485.0,57.8450282674,5762174.0,328933.0,17.5177741364,764535.0,1.0170069837,1956.0,260.1928832724,13014.0,104.8028604561,622.0,18.9096259725,8553.0,613.0,71.6707587981,437.8,51.1867181106,25867.0,3.0243189524,79.24624,29711.0,37491.9996204236,179246.0,23.8438310609,0.2915248621,0.1870382779,3.603819434,5.162883816,532085775.0,707.7961755903,,1816111791.0,613259476.0,530.0,6074.0,748150.0
Suceava,2018,759544.0,16790.0,11506.0,5284.0,6.96,,,,,,8891.0,8075.0,816.0,1.09,67.0,7.54,76.48,81.15,47.49,103489.0,2.5,35465.0,27721.0,,,,,511.0,0.67,2330.0,3.07,2901.0,3.82,1668234861.0,574015036.0,755.74,13696737.0,18.03,271910.0,50.37,88.8,,,,,,,8075.0,1419.0,5007.0,17.57,62.01,186.82,659.21,333986.0,43.97,2118.0,,,,1.5,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668234861.0,574015036.0,,,755094.0
Teleorman,1990,,6196.0,26260.0,-20064.0,-40.85,,,,,,5960.0,6792.0,-832.0,-1.69,164.0,27.52,70.0,,,126285.0,,,,,,,,677.0,1.38,2115.0,4.31,3663.0,7.46,,,,4885870.0,9.95,168253.0,29.04,84.84,,,,,,,6792.0,531.0,4551.0,7.82,67.01,108.1,926.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teleorman,1991,,4536.0,7310.0,-2774.0,-5.65,,,,,,5183.0,7179.0,-1996.0,-4.06,137.0,26.43,70.14,,,118409.0,,,,,,,,607.0,1.24,2046.0,4.17,3663.0,7.46,,,,5068188.0,10.32,163452.0,31.01,84.84,,,,,,,7179.0,578.0,4729.0,8.05,65.87,117.67,962.7,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teleorman,1992,491222.0,5302.0,6979.0,-1677.0,-3.41,,,,,,5092.0,7592.0,-2500.0,-5.09,143.0,28.08,69.52,86.69,52.9,108814.0,,,,,,,,592.0,1.21,1994.0,4.06,3279.0,6.68,,,,5088869.0,10.36,163896.0,31.05,84.84,,,,,,,7592.0,587.0,5300.0,7.73,69.81,119.5,1078.94,167298.0,34.06,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
